"Directory","FileName","DateTimeOriginal","ImageWidth","ImageHeight","station","deployment","species","count","contact"
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0001.JPG","2017:10:02 19:06:43",2048,1536,"S01","S01","fox",1,1
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0002.JPG","2017:10:02 19:06:44",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0003.JPG","2017:10:02 19:06:45",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0004.JPG","2017:10:02 19:06:45",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0005.JPG","2017:10:02 19:06:46",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0006.JPG","2017:10:02 19:06:47",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0011.JPG","2017:10:02 19:07:57",2048,1536,"S01","S01","fox",1,1
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0012.JPG","2017:10:02 19:07:58",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0013.JPG","2017:10:02 19:07:58",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0014.JPG","2017:10:02 19:07:59",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0015.JPG","2017:10:02 19:07:59",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0016.JPG","2017:10:02 19:08:00",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0017.JPG","2017:10:02 19:08:01",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0018.JPG","2017:10:02 19:08:01",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0019.JPG","2017:10:02 19:08:02",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0020.JPG","2017:10:02 19:08:03",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0021.JPG","2017:10:02 19:08:04",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0022.JPG","2017:10:02 19:08:05",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0031.JPG","2017:10:03 06:17:04",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0032.JPG","2017:10:03 06:17:05",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0033.JPG","2017:10:03 06:17:06",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0034.JPG","2017:10:03 06:17:08",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0035.JPG","2017:10:03 06:17:09",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0036.JPG","2017:10:03 06:17:10",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0037.JPG","2017:10:03 06:17:12",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0038.JPG","2017:10:03 06:17:13",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0039.JPG","2017:10:03 06:17:14",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0040.JPG","2017:10:03 06:17:14",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0041.JPG","2017:10:03 06:17:16",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0042.JPG","2017:10:03 06:17:17",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0043.JPG","2017:10:03 06:17:18",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0044.JPG","2017:10:03 06:17:19",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0045.JPG","2017:10:03 06:17:19",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0046.JPG","2017:10:03 06:17:20",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0047.JPG","2017:10:03 06:17:20",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0048.JPG","2017:10:03 06:17:21",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0049.JPG","2017:10:03 06:17:22",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0050.JPG","2017:10:03 06:17:22",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0051.JPG","2017:10:03 06:17:23",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0052.JPG","2017:10:03 06:17:24",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0053.JPG","2017:10:03 06:17:25",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0054.JPG","2017:10:03 06:17:26",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0055.JPG","2017:10:03 06:17:27",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0056.JPG","2017:10:03 06:17:28",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0057.JPG","2017:10:03 06:17:28",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0058.JPG","2017:10:03 06:17:29",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0059.JPG","2017:10:03 06:17:29",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0060.JPG","2017:10:03 06:17:30",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0061.JPG","2017:10:03 06:17:32",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0062.JPG","2017:10:03 06:17:32",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0063.JPG","2017:10:03 06:17:33",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0064.JPG","2017:10:03 06:17:34",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0065.JPG","2017:10:03 06:17:34",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0066.JPG","2017:10:03 06:17:35",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0067.JPG","2017:10:03 06:17:36",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0068.JPG","2017:10:03 06:17:37",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0069.JPG","2017:10:03 06:17:37",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0070.JPG","2017:10:03 06:17:38",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0071.JPG","2017:10:03 06:17:50",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0072.JPG","2017:10:03 06:17:51",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0073.JPG","2017:10:03 06:17:52",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0074.JPG","2017:10:03 06:17:53",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0075.JPG","2017:10:03 06:17:53",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0076.JPG","2017:10:03 06:17:54",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0077.JPG","2017:10:03 06:17:55",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0078.JPG","2017:10:03 06:17:55",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0079.JPG","2017:10:03 06:17:56",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0080.JPG","2017:10:03 06:17:57",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0081.JPG","2017:10:03 06:17:57",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0082.JPG","2017:10:03 06:17:58",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0083.JPG","2017:10:03 06:17:59",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0084.JPG","2017:10:03 06:18:00",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0085.JPG","2017:10:03 06:18:00",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0086.JPG","2017:10:03 06:18:01",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0087.JPG","2017:10:03 06:18:01",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0088.JPG","2017:10:03 06:18:02",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0089.JPG","2017:10:03 06:18:03",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0090.JPG","2017:10:03 06:18:03",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0091.JPG","2017:10:03 06:18:06",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0092.JPG","2017:10:03 06:18:07",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0093.JPG","2017:10:03 06:18:07",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0094.JPG","2017:10:03 06:18:08",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0095.JPG","2017:10:03 06:18:09",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0096.JPG","2017:10:03 06:18:09",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0097.JPG","2017:10:03 06:18:10",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0098.JPG","2017:10:03 06:18:11",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0099.JPG","2017:10:03 06:18:11",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0100.JPG","2017:10:03 06:18:12",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0101.JPG","2017:10:03 06:18:18",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0102.JPG","2017:10:03 06:18:19",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0103.JPG","2017:10:03 06:18:20",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0104.JPG","2017:10:03 06:18:20",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0105.JPG","2017:10:03 06:18:21",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0106.JPG","2017:10:03 06:18:22",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0107.JPG","2017:10:03 06:18:22",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0108.JPG","2017:10:03 06:18:23",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0109.JPG","2017:10:03 06:18:23",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0110.JPG","2017:10:03 06:18:24",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0111.JPG","2017:10:03 06:18:46",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0112.JPG","2017:10:03 06:18:47",2048,1536,"S01","S01","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0141.JPG","2017:10:12 20:11:44",2048,1536,"S01","S01","fox",1,1
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0142.JPG","2017:10:12 20:11:45",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0143.JPG","2017:10:12 20:11:45",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0144.JPG","2017:10:12 20:11:46",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S01","IMG_0145.JPG","2017:10:12 20:11:46",2048,1536,"S01","S01","fox",1,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0141.JPG","2017:10:24 06:10:55",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0142.JPG","2017:10:24 06:10:57",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0143.JPG","2017:10:24 06:10:57",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0144.JPG","2017:10:24 06:10:58",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0145.JPG","2017:10:24 06:10:59",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0146.JPG","2017:10:24 06:10:59",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0147.JPG","2017:10:24 06:11:00",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0148.JPG","2017:10:24 06:11:00",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0149.JPG","2017:10:24 06:11:03",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0150.JPG","2017:10:24 06:11:04",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0151.JPG","2017:10:24 06:11:06",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0152.JPG","2017:10:24 06:11:07",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0153.JPG","2017:10:24 06:11:08",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0154.JPG","2017:10:24 06:11:08",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0155.JPG","2017:10:24 06:11:09",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0156.JPG","2017:10:24 06:11:10",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0157.JPG","2017:10:24 06:11:10",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0158.JPG","2017:10:24 06:11:11",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0159.JPG","2017:10:24 06:11:12",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0160.JPG","2017:10:24 06:11:12",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0161.JPG","2017:10:24 06:11:13",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0162.JPG","2017:10:24 06:11:14",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0163.JPG","2017:10:24 06:11:16",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0164.JPG","2017:10:24 06:11:16",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0165.JPG","2017:10:24 06:11:17",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0166.JPG","2017:10:24 06:11:17",2048,1536,"S02","S02","calibration",NA,NA
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/GitHub/CTtracking/Survey_yyy/Deployments/S02","IMG_0167.JPG","2017:10:24 06:11:18",2048,1536,"S02","S02","calibration",NA,NA
