frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,CTsite,CT_serial_number,Folder,xres,yres,Camera_ID
232,263.1104481,269.827979,44,Mt,7,PICT0062_03.jpeg,F:\Stills\PNGSV\OCGSV57Stills\,OCGSV57,B100815620,OCGSV57Stills,720,480,B10
233,225.629073,261.3644427,44,Mt,7,PICT0062_04.jpeg,F:\Stills\PNGSV\OCGSV57Stills\,OCGSV57,B100815620,OCGSV57Stills,720,480,B10
234,174.8478552,254.109983,44,Mt,7,PICT0062_05.jpeg,F:\Stills\PNGSV\OCGSV57Stills\,OCGSV57,B100815620,OCGSV57Stills,720,480,B10
235,139.7846334,243.2282935,44,Mt,7,PICT0062_06.jpeg,F:\Stills\PNGSV\OCGSV57Stills\,OCGSV57,B100815620,OCGSV57Stills,720,480,B10
236,91.42156881,235.9738338,44,Mt,7,PICT0062_07.jpeg,F:\Stills\PNGSV\OCGSV57Stills\,OCGSV57,B100815620,OCGSV57Stills,720,480,B10
23,371.5555556,416.8888889,0,Da,1,a(8)_02.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
23,372.8888889,422.2222222,1,Da,11,a(8)_02.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
24,367.5555556,406.2222222,1,Da,11,a(8)_03.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
25,359.5555556,360,1,Da,11,a(8)_04.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
26,393.3333333,330.6666667,1,Da,11,a(8)_05.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
27,416.4444444,315.5555556,1,Da,11,a(8)_06.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
28,440.4444444,300.4444444,1,Da,11,a(8)_07.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
30,438.6666667,277.3333333,1,Da,11,a(8)_09.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
31,430.6666667,268.4444444,1,Da,11,a(8)_10.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
32,420,258.6666667,1,Da,11,a(8)_11.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
34,413.7777778,255.1111111,1,Da,11,a(8)_13.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
35,384.4444444,245.3333333,1,Da,11,a(8)_14.jpeg,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,720,480,B11
46,853.4970512,1938.97935,2,10,1,PICT0027.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
46,800.3578708,1186.174294,3,20,1,PICT0027.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
48,800.3578708,1048.898078,4,20,1,PICT0029.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
48,769.3600155,468.7953587,5,40,1,PICT0029.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
57,746.1181928,982.7416225,6,20,1,PICT0038.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
57,738.0497114,631.762681,7,40,1,PICT0038.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
59,1593.308741,934.330734,8,20,1,PICT0040.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
59,1596.155198,733.998263,9,40,1,PICT0040.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
67,1563.534103,999.4661357,10,20,1,PICT0048.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
67,1575.571754,582.1609304,11,40,1,PICT0048.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
73,3040.152522,1067.679487,12,20,1,PICT0054.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
73,3104.353323,192.9435755,13,40,1,PICT0054.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
77,2943.851321,1039.591636,14,20,1,PICT0058.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
77,2971.939171,566.1107302,15,40,1,PICT0058.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
87,941.5888455,955.3280851,16,20,1,PICT0068.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
87,961.6515958,690.4997818,17,40,1,PICT0068.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
104,1350.868951,1063.666937,20,20,1,PICT0085.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
104,1342.843851,413.6338283,21,40,1,PICT0085.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
106,1186.354399,999.4661357,18,20,1,PICT0087.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
106,1194.379499,610.2487808,19,40,1,PICT0087.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
112,1194.379499,951.3155351,24,20,1,PICT0093.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
112,1190.366949,686.4872317,25,40,1,PICT0093.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
124,2321.906063,943.290435,22,20,1,PICT0105.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
124,2329.931163,694.5123318,23,30,1,PICT0105.JPG,F:\Stills\PNGSV\OCGSV58Stills\,OCGSV58,B110304357,OCGSV58Stills,3264,2448,B11
0,400,272,0,Da,1,a(07)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
0,401.3333333,271.1111111,1,Da,11,a(07)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
7,382.6666667,271.1111111,1,Da,11,a(07)_08.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
10,363.1111111,274.6666667,1,Da,11,a(07)_11.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
11,346.2222222,279.1111111,1,Da,11,a(07)_12.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
12,319.5555556,286.2222222,1,Da,11,a(07)_13.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
14,292.8888889,286.2222222,1,Da,11,a(07)_15.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
16,262.6666667,288,1,Da,11,a(07)_17.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
17,245.7777778,290.6666667,1,Da,11,a(07)_18.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
19,201.3333333,295.1111111,1,Da,11,a(07)_20.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
20,174.6666667,296,1,Da,11,a(07)_21.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
21,138.2222222,298.6666667,1,Da,11,a(07)_22.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
22,-9.641392562,437.8280332,2,Da,1,a(08)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
39,22.7616187,383.0781176,3,Da,4,a(08)_18.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
41,87.56764122,373.0220106,3,Da,4,a(08)_20.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
42,134.4961403,369.669975,3,Da,4,a(08)_21.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
43,161.3124255,365.2005941,3,Da,4,a(08)_22.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
44,478.6384668,288.1037742,4,Da,1,a(09)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
44,473.0517407,299.2772264,5,Da,4,a(09)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
45,13.82285697,422.1852001,5,Da,4,a(09)_02.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
47,69.69011777,377.4913915,5,Da,4,a(09)_04.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
48,465.2303242,282.5170482,5,Da,4,a(09)_05.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
66,128.9094142,304.8639525,6,Da,1,a(14)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
66,126.6747238,304.8639525,7,Da,3,a(14)_01.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
68,75.27684385,309.3333333,7,Da,3,a(14)_03.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
69,38.40445172,310.4506785,7,Da,3,a(14)_04.jpeg,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,720,480,B13
89,1547.551497,1105.50293,8,20,1,EK000058.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
89,1519.938805,106.8439001,9,40,1,EK000058.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
92,1722.43188,1100.900815,10,20,1,EK000061.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
92,1722.43188,677.5062031,11,40,1,EK000061.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
95,1704.023419,1054.879662,12,20,1,EK000064.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
95,1699.421303,806.3654329,13,40,1,EK000064.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
97,1920.32284,695.9146645,14,60,1,EK000066.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
97,1929.527071,521.0342813,15,80,1,EK000066.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
101,456.8501597,1110.105046,16,20,1,EK000070.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
101,456.8501597,815.5696635,17,40,1,EK000070.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
104,636.3326583,1096.2987,18,20,1,EK000073.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
104,631.7305429,649.8935111,19,40,1,EK000073.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
106,346.3993914,1110.105046,20,20,1,EK000075.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
106,337.1951607,304.73486,21,40,1,EK000075.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
115,1147.167462,1096.2987,26,20,1,EK000084.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
115,1133.361116,599.2702422,27,40,1,EK000084.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
121,2357.523798,1036.4712,22,20,1,EK000090.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
121,2343.717452,792.5590868,23,40,1,EK000090.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
122,659.343235,1110.105046,24,20,1,EK000091.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
122,631.7305429,856.9887017,25,40,1,EK000091.JPG,F:\Stills\PNGSV\OCGSV60Stills\,OCGSV60,B131000470,OCGSV60Stills,3264,2448,B13
1,3167.798914,1338.283981,0,20,1,PICT0010.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
1,3157.61616,1110.190289,1,40,1,PICT0010.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
2,1438.767265,1403.453608,2,20,1,PICT0011.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
2,1467.278976,1159.067509,3,40,1,PICT0011.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
7,1784.980905,1994.053346,4,20,1,PICT0016.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
7,1837.931226,1069.459272,5,30,1,PICT0016.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
10,502.3990317,251.2516461,6,Mt,1,PICT0019_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
10,499.4139777,260.2068083,7,Mt,5,PICT0019_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
11,544.1897883,253.2416822,7,Mt,5,PICT0019_02.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
12,582.0004729,250.2566281,7,Mt,5,PICT0019_03.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
13,632.7463917,244.28652,7,Mt,5,PICT0019_04.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
14,650.6567159,242.296484,7,Mt,5,PICT0019_05.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
34,664.7672586,309.6535196,8,Mt,1,PICT0021_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
34,679.8543281,304.6244965,9,Mt,2,PICT0021_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
35,713.0458809,305.6303011,9,Mt,2,PICT0021_02.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
56,314.538706,1742.448621,10,20,1,PICT0022.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
56,314.538706,1100.374734,11,40,1,PICT0022.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
57,180.683299,293.237588,12,Mt,1,PICT0023_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
57,181.8201292,294.3744182,13,Mt,3,PICT0023_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
76,235.2511475,286.416607,13,Mt,3,PICT0023_20.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
77,311.4187694,279.5956259,13,Mt,3,PICT0023_21.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
80,2048.605962,1618.891541,14,20,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
80,2059.272475,1064.232885,15,40,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
85,3227.255608,1784.222487,16,10,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
85,3237.92212,1544.225953,17,20,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
86,2891.26046,1341.562213,18,20,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
86,2885.927203,1106.898935,19,40,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
88,131.546743,306.8949834,20,Mt,1,PICT0033_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
88,130.5608786,307.8808478,21,Mt,5,PICT0033_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
89,116.7587763,310.8384412,21,Mt,5,PICT0033_02.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
90,42.81894281,323.654679,21,Mt,5,PICT0033_03.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
91,25.07338276,327.5981368,21,Mt,5,PICT0033_04.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
92,8.313687164,329.5698657,21,Mt,5,PICT0033_05.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
111,219.1551674,254.9087224,22,Mt,1,PICT0034_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
133,1465.519006,1382.695299,23,20,1,PICT0035.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
133,1464.707996,1158.584775,24,40,1,PICT0035.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
137,654.6412796,1360.853622,25,20,1,PICT0039.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
137,663.6693871,1192.32895,26,40,1,PICT0039.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
141,2240.578818,1315.713085,27,20,1,PICT0043.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
141,2246.597557,1171.263366,28,40,1,PICT0043.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12
143,-110.5782996,317.4810321,29,Mt,1,PICT0049_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
164,894.3790877,583.211926,30,Mt,1,PICT0220_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
186,653.7920404,250.3906322,31,Mt,1,PICT0362_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12
0,384,347.5555556,0,Lt,1,a(4)_01.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
0,383.5555556,354.6666667,1,Lt,15,a(4)_01.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
1,395.1111111,330.6666667,1,Lt,15,a(4)_02.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
2,407.5555556,304.8888889,1,Lt,15,a(4)_03.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
3,409.3333333,272.8888889,1,Lt,15,a(4)_04.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
4,412,246.2222222,1,Lt,15,a(4)_05.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
5,409.3333333,224,1,Lt,15,a(4)_06.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
6,433.3333333,210.6666667,1,Lt,15,a(4)_07.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
7,425.3333333,205.3333333,1,Lt,15,a(4)_08.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
8,431.5555556,200,1,Lt,15,a(4)_09.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
9,408.4444444,203.5555556,1,Lt,15,a(4)_10.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
10,387.1111111,203.5555556,1,Lt,15,a(4)_11.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
11,326.6666667,206.2222222,1,Lt,15,a(4)_12.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
12,300,202.6666667,1,Lt,15,a(4)_13.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
13,295.5555556,201.7777778,1,Lt,15,a(4)_14.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
14,114.2222222,190.2222222,1,Lt,15,a(4)_15.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12
2,1486.8,907.2,0,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
2,1503,410.4,1,30,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
6,1683,864,2,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
6,1704.6,1386,3,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
9,1474.2,1396.8,4,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
9,1470.6,928.8,5,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
14,1571.4,550.8,6,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
14,1571.4,748.8,7,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
28,2255.4,1483.2,8,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
28,2248.2,997.1999878,9,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
33,2428.2,428.4,10,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
33,2439,777.6,11,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
46,754.2,1180.8,12,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
46,739.7999756,809.9999878,13,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
50,523.8,709.2,14,30,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
50,538.2,838.8,15,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
60,275.4,921.6,16,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
60,289.8,637.2,17,40,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
44,765,885.6,18,20,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
44,747,403.1999939,19,30,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12
0,261.4520597,393.1883277,0,Lt,1,a(4)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
0,264.2626866,392.0640769,1,Lt,16,a(4)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
1,235.0321746,375.2003261,1,Lt,16,a(4)_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
2,223.7896623,363.9578079,1,Lt,16,a(4)_03.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
3,217.0441546,354.9638049,1,Lt,16,a(4)_04.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12
